t,z,zdot,state,u_h,apex_pred,apex_event
14.752000000001596,0.36067129431359896,1.6659154846061636e-05,STANCE,0.07233217641806398,0.3606712943277441,0
14.754000000001597,0.36067132847867095,1.7082536005570322e-05,STANCE,0.07233216787661395,0.3606713284935442,0
14.756000000001597,0.36067136347135426,1.7496341660901946e-05,STANCE,0.07233215912826081,0.3606713634869568,0
14.758000000001598,0.36067139927215613,1.7900400936899124e-05,STANCE,0.0723321501778781,0.3606713992884876,0
14.760000000001599,0.36067143586125255,1.8294548203965043e-05,STANCE,0.07233214103042221,0.3606714358783112,0
14.7620000000016,0.36067147321849885,1.8678623142118448e-05,STANCE,0.0723321316909297,0.36067147323628124,0
14.7640000000016,0.36067151132344044,1.9052470802269542e-05,STANCE,0.07233212216451455,0.3606715113419418,0
14.7660000000016,0.36067155015532376,1.9415941664694276e-05,STANCE,0.07233211245636556,0.3606715501745378,0
14.768000000001601,0.36067158969310714,1.97688916947158e-05,STANCE,0.0723321025717435,0.36067158971302604,0
14.770000000001602,0.3606716299154719,2.0111182395553492e-05,STANCE,0.07233209251597836,0.3606716299360866,0
14.772000000001603,0.3606716708008336,2.0442680858319883e-05,STANCE,0.07233208229446664,0.36067167082213347,0
14.774000000001603,0.36067171232735323,2.0763259809177116e-05,STANCE,0.07233207191266841,0.3606717123493264,0
14.776000000001604,0.3606717544729485,2.10727976535906e-05,STANCE,0.07233206137610458,0.3606717544955817,0
14.778000000001605,0.36067179721530557,2.137117851773695e-05,STANCE,0.07233205069035395,0.3606717972385842,0
